Red Tide Sighting No.,Date of Report,Date of Dissipation,Group,Species,Location,Latitude,Longitude,Coordinate System
2017S0013,2017-02-06,2017-02-14,Others,Plagioselmis prolonga,Shing Mun River Channel near Lion Bridge,22.3759398181691,114.186222470923,WGS84
2017S0014,2017-02-08,2017-02-09,Others,Mesodinium rubrum,East Lamma Channel and West Lamma Channel,22.2396967137507,114.079663038157,WGS84
2017S0015,2017-03-13,2017-03-16,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.2208242812422,114.214398896487,WGS84
2017S0016,2017-03-14,2017-03-17,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.3228665912637,114.271977636557,WGS84
2017S0017,2017-03-18,2017-03-21,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.323101803175,114.271821293005,WGS84
2017S0018,2017-04-10,2017-04-20,Dinoflagellates,Gonyaulax polygramma,"Hoi Ha Wan, Sai Kung",22.4771673229527,114.327759741565,WGS84
2017S0019,2017-04-10,2017-04-20,Dinoflagellates,Gonyaulax polygramma,Tung Ping Chau,22.5376599109902,114.433543278304,WGS84
2017S0020,2017-04-11,2017-04-13,Dinoflagellates,Gonyaulax polygramma,"Tai Tam Harbour, Hong Kong Island",22.2403865869851,114.226265425745,WGS84
2017S0021,2017-04-16,2017-04-18,Dinoflagellates,Gonyaulax polygramma,"Silverstrand Beach, Sai Kung",22.3231734056533,114.272192187043,WGS84
2017S0022,2017-04-18,2017-04-28,Dinoflagellates,Gonyaulax polygramma,"Sheung Sze Wan , Sai Kung",22.3071894151425,114.293697896742,WGS84
2017S0023,2017-04-20,2017-04-24,Dinoflagellates,Gonyaulax polygramma,"Stanley Main Beach, Hong Kong Island",22.2215579617736,114.21459731491,WGS84
2017S0024,2017-04-20,2017-04-24,Dinoflagellates,Gonyaulax polygramma,"Turtle Cove Beach, Hong Kong Island",22.2328578965873,114.223322085233,WGS84
2017S0026,2017-04-20,2017-04-23,Diatom,Thalassiosira tealata,"Cafeteria New Beach, Tuen Mun",22.3730648180271,113.986595248877,WGS84
2017S0025,2017-04-20,2017-04-23,Diatom,Thalassiosira tealata,"Golden Beach, Tuen Mun",22.3708248865934,113.988109477854,WGS84
2017S0027,2017-04-21,2017-04-24,Dinoflagellates,Gonyaulax polygramma,"Clear Water Bay First Beach, Sai Kung",22.2911129926478,114.291413847548,WGS84
2017S0028,2017-04-21,2017-04-26,Dinoflagellates,Gonyaulax polygramma,"Repulse Bay Beach, Hong Kong Island",22.2372240451682,114.194381073822,WGS84
2017S0029,2017-04-21,2017-04-26,Dinoflagellates,Gonyaulax polygramma,"Deep Water Bay Beach, Hong Kong Island",22.2447956833904,114.186220706861,WGS84
2017S0032,2017-04-22,2017-04-27,Dinoflagellates,Gonyaulax polygramma,"Tai Tam Bay, Hong Kong Island",22.2178486958093,114.228791853022,WGS84
2017S0030,2017-04-22,2017-04-27,Dinoflagellates,Gonyaulax polygramma,Deep Water Bay,22.2416242900741,114.182511023708,WGS84
2017S0031,2017-04-23,2017-04-28,Dinoflagellates,Gonyaulax polygramma,"Clear Water Bay Second Beach, Sai Kung",22.2876531842424,114.288326220677,WGS84
2017S0033,2017-04-25,2017-05-05,Dinoflagellates,Gonyaulax polygramma,Lei Yue Mun to Tathong Channel including Tung Lung Chau Fish Culture Zone,22.2790620439336,114.260815890957,WGS84
2017S0034,2017-04-25,2017-05-03,Dinoflagellates,Gonyaulax polygramma,"Port Shelter and Rocky Harbour including KS, TCW and TTC FCZs",22.3518617353793,114.28988849294,WGS84
2017S0035,2017-04-25,2017-04-28,Dinoflagellates,Gonyaulax polygramma,"Starling Inlet to Crooked Harbour including STK, AC and KO FCZs",22.5438932124648,114.27398398801,WGS84
2017S0036,2017-04-26,2017-04-29,Dinoflagellates,Noctiluca scintillans,"Hap Mun Bay Beach, Sai Kung",22.3562115352007,114.295524720862,WGS84
2017S0036,2017-04-26,2017-04-29,Dinoflagellates,Cochlodinium convolutum,"Hap Mun Bay Beach, Sai Kung",22.3562115352007,114.295524720862,WGS84
2017S0037,2017-04-27,2017-05-05,Dinoflagellates,Gonyaulax polygramma,Tolo Harbour including Yung Shue Au Fish Culture Zone,22.4398806921154,114.237134416428,WGS84
2017S0038,2017-05-01,2017-05-05,Dinoflagellates,Gonyaulax polygramma,Tolo Harbour near Wu Kai Sha,22.4318819349764,114.245031245525,WGS84
2017S0039,2017-05-06,2017-05-11,Dinoflagellates,Prorocentrum rhathymum,"Deep Water Bay Beach, Hong Kong Island",22.2445013989817,114.186854295036,WGS84
2017S0039,2017-05-06,2017-05-11,Dinoflagellates,Akashiwo sanguinea,"Deep Water Bay Beach, Hong Kong Island",22.2445013989817,114.186854295036,WGS84
2017S0040,2017-06-22,2017-06-26,Diatom,Chaetoceros salsugineum,Tolo Harbour including Yim Tin Tsai Fish Culture Zone,22.4524030722858,114.206670916881,WGS84
2017S0041,2017-07-02,2017-07-11,Diatom,Pseudo-nitzschia pungens,Junk Bay to Tathong Channel inculding Tung Lung Chau Fish Culture Zone,22.2545109533283,114.271334139192,WGS84
2017S0042,2017-07-12,2017-07-19,Diatom,Cerataulina pelagica,"East Lamma Channel and West Lamma Channel including CSW, LTW, SKW FCZ",22.2487129721012,114.074287573186,WGS84
2017S0043,2017-07-12,2017-07-17,Diatom,Cerataulina pelagica,New Yau Ma Tei Typhoon Shelter,22.3107473163533,114.157440943696,WGS84
2017S0044,2017-07-14,2017-07-19,Diatom,Cerataulina pelagica,"Silver Mine Bay, Lantau Island",22.2662820128721,114.00489643815,WGS84
2017S0045,2017-07-20,2017-07-27,Diatom,Thalassiosira pseudonana,East Lamma Channel,22.2207591751322,114.157821379177,WGS84
2017S0046,2017-07-21,2017-08-03,Diatom,Thalassiosira pseudonana,Waters east of Lantau Island,22.2339522197266,114.077496046212,WGS84
2017S0047,2017-07-21,2017-07-28,Diatom,Thalassiosira pseudonana,Victoria Harbour near Tsim Sha Tsui Promenade,22.295675037469,114.176961312175,WGS84
2017S0048,2017-09-28,2017-10-06,Diatom,Chaetoceros salsugineum,"Lei Yue Mun to Sheung Sze Mun including Junk Bay, Tathong Channel and TLC FCZ",22.2388463319073,114.267415222008,WGS84
2018S0001,2018-02-09,2018-02-13,Others,Mesodinium rubrum,Three Fathoms Cove including Yung Shue Au Fish Culture Zone,22.428324490946,114.277233905897,WGS84
2018S0002,2018-03-05,2018-03-06,Dinoflagellates,Noctiluca scintillans,"South Bay Beach, Hong Kong Island",22.2245397589991,114.19696648661,WGS84
2018S0003,2018-03-05,2018-03-06,Dinoflagellates,Noctiluca scintillans,"Chung Hum Kok Beach, Hong Kong Island",22.2174177322297,114.201898106438,WGS84
2018S0004,2018-03-05,2018-03-06,Dinoflagellates,Noctiluca scintillans,"Deep Water Bay Beach, Hong Kong Island",22.2436909673022,114.187972597424,WGS84
2018S0005,2018-03-20,2018-03-21,Dinoflagellates,Noctiluca scintillans,Shuen Wan Typhoon Shelter,22.4554942304941,114.213343882437,WGS84
2018S0006,2018-03-27,2018-04-04,Dinoflagellates,Akashiwo sanguinea,Crooked Harbour near Lai Chi Wo,22.52979125791,114.264329941299,WGS84
2018S0007,2018-03-27,2018-03-31,Dinoflagellates,Noctiluca scintillans,"A Ma Wan, Tung Ping Chau",22.5418359363317,114.436840675013,WGS84
2018S0008,2018-04-03,2018-04-04,Dinoflagellates,Noctiluca scintillans,Crooked Harbour near Kat O Public Pier,22.5503432937279,114.290219211662,WGS84
2018S0009,2018-04-17,2018-05-18,Dinoflagellates,Takayama tuberculata,"Tolo Harbour including YTT, YTTE and LFW fish culture zones",22.4397172281158,114.212295969472,WGS84
2018S0010,2018-04-24,2018-05-18,Dinoflagellates,Takayama tuberculata,Tolo Harbour including Yim Tin Tsai fish culture zone,22.4479408533142,114.197375154607,WGS84
2018S0010,2018-04-24,2018-05-18,Dinoflagellates,Scrippsiella trochoidea,Tolo Harbour including Yim Tin Tsai fish culture zone,22.4479408533142,114.197375154607,WGS84
2018S0011,2018-04-25,2018-04-26,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.3227322889021,114.272130612122,WGS84
2018S0012,2018-05-01,2018-05-14,Dinoflagellates,Scrippsiella trochoidea,Lo Fu Wat fish culture zone,22.469019114869,114.272589727761,WGS84
2018S0012,2018-05-01,2018-05-14,Dinoflagellates,Takayama tuberculata,Lo Fu Wat fish culture zone,22.469019114869,114.272589727761,WGS84
2018S0013,2018-05-12,2018-05-13,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.3226546902522,114.27220545235,WGS84
2018S0014,2018-06-01,2018-06-07,Dinoflagellates,Takayama tuberculata,"Silver Mine Bay Beach, Lantau Island",22.2697205355164,113.999434005322,WGS84
2018S0015,2018-06-04,2018-06-11,Dinoflagellates,Takayama tuberculata,Cheung Sha Wan Fish Culture Zone,22.2379191581377,114.007165207185,WGS84
2018S0016,2018-08-01,2018-08-17,Dinoflagellates,Scrippsiella trochoidea,Tolo Harbour including Yim Tin Tsai Fish Culture Zone,22.4508286250698,114.204319275624,WGS84
2018S0017,2018-09-04,2018-09-07,Diatom,Cyclotella choctawhatcheeana,Shing Mun River Channel near Sha Tin Park,22.3793814996091,114.191027057286,WGS84
2018S0018,2018-11-30,2018-12-05,Dinoflagellates,Prorocentrum balticum,Yim Tin Tsai Fish Culture Zone,22.4546710317666,114.208104893454,WGS84
2019S0001,2019-01-02,2019-01-04,Others,Mesodinium rubrum,"Stanley Main Beach, Hong Kong Island",22.2214533202047,114.215188356958,WGS84
2019S0002,2019-01-02,2019-01-07,Others,Mesodinium rubrum,Long Harbour,22.4389639673888,114.33943187522,WGS84
2019S0003,2019-01-04,2019-01-07,Others,Mesodinium rubrum,Sham Wan fish culture zone,22.4411724153566,114.353088158386,WGS84
2019S0004,2019-01-23,2019-01-25,Dinoflagellates,Akashiwo sanguinea,Hoi Ha Wan,22.4631803684375,114.328889292113,WGS84
2019S0005,2019-01-29,2019-02-08,Dinoflagellates,Noctiluca scintillans,Tolo Harbour,22.449351675076,114.195407805299,WGS84
2019S0006,2019-01-30,2019-02-08,Dinoflagellates,Noctiluca scintillans,Inner Port Shelter and Port Shelter including Ma Nam Wat Fish Culture Zone,22.3558225773347,114.283293069362,WGS84
2019S0007,2019-01-31,2019-02-07,Dinoflagellates,Noctiluca scintillans,Sha Tin Hoi,22.413077428849,114.217290520562,WGS84
2019S0008,2019-01-31,2019-02-01,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.3230278058759,114.271914936969,WGS84
2019S0009,2019-02-01,2019-02-08,Dinoflagellates,Noctiluca scintillans,Yim Tin Tsai FCZ and Plover Cove including Yim Tin Tsai (Esat) FCZ,22.4477441768859,114.232321424258,WGS84
2019S0010,2019-02-08,2019-02-14,Dinoflagellates,Akashiwo sanguinea,Port Shelter including Ma Nam Wat FCZ,22.3516360522835,114.270955992745,WGS84
2019S0011,2019-02-08,2019-02-12,Dinoflagellates,Noctiluca scintillans,"Silverstrand including Silverstrand Beach, Sai Kung",22.3233770724446,114.274677480593,WGS84
2019S0012,2019-02-08,2019-02-11,Dinoflagellates,Noctiluca scintillans,Eastern waters of Lantau Island including Silver Mine Bay Beach and Nim Shue Wan,22.2649328685792,114.022814480265,WGS84
2019S0013,2019-02-08,2019-02-11,Dinoflagellates,Noctiluca scintillans,"Pui O Beach, Lantau Island",22.2362615550133,113.974740300804,WGS84
2019S0014,2019-02-08,2019-02-18,Dinoflagellates,Akashiwo sanguinea,"Tong Fuk Beach, Lantau Island",22.2276159830585,113.935021824205,WGS84
2019S0015,2019-02-11,2019-02-15,Dinoflagellates,Noctiluca scintillans,Cheung Chau Tung Wan Beach,22.2081958245548,114.032325362024,WGS84
2019S0016,2019-02-13,2019-02-20,Dinoflagellates,Noctiluca scintillans,"Cyberport, Hong Kong Island",22.2603928294343,114.127913767834,WGS84
2019S0016,2019-02-13,2019-02-20,Dinoflagellates,Gonyaulax polygramma,"Cyberport, Hong Kong Island",22.2603928294343,114.127913767834,WGS84
2019S0018,2019-02-13,2019-02-19,Dinoflagellates,Akashiwo sanguinea,"Wong Shek Pier, Sai Kung",22.4353543324636,114.337225722396,WGS84
2019S0019,2019-02-13,2019-02-14,Dinoflagellates,Noctiluca scintillans,"Hoi Ha Wan, Sai Kung",22.4619716886625,114.327826371785,WGS84
2019S0020,2019-02-13,2019-02-15,Dinoflagellates,Noctiluca scintillans,Tuen Mun Pier,22.3685035783933,113.969572190931,WGS84
2019S0017,2019-02-13,2019-02-14,Dinoflagellates,Noctiluca scintillans,Rambler Channel,22.3669319541711,114.101222117606,WGS84
2019S0021,2019-02-14,2019-02-15,Dinoflagellates,Noctiluca scintillans,Tolo Channel,22.4599601557451,114.267442528389,WGS84
2019S0022,2019-02-16,2019-02-17,Dinoflagellates,Noctiluca scintillans,"Lido Beach, Tsuen Wan",22.3673591133294,114.077076623212,WGS84
2019S0023,2019-02-16,2019-02-18,Dinoflagellates,Akashiwo sanguinea,"Upper Cheung Sha Beach, Lantau Island",22.2312943415431,113.947505271508,WGS84
2019S0024,2019-02-21,2019-02-22,Dinoflagellates,Gonyaulax polygramma,"Silver Mine Bay Beach, Lantau Island",22.2710977569204,114.000285981339,WGS84
2019S0024,2019-02-21,2019-02-22,Dinoflagellates,Akashiwo sanguinea,"Silver Mine Bay Beach, Lantau Island",22.2710977569204,114.000285981339,WGS84
2019S0024,2019-02-21,2019-02-22,Dinoflagellates,Prorocentrum triestinum,"Silver Mine Bay Beach, Lantau Island",22.2710977569204,114.000285981339,WGS84
2019S0025,2019-03-04,2019-03-06,Others,Mesodinium rubrum,"Golden Beach, Tuen Mun",22.3700481953139,113.987262997699,WGS84
2019S0026,2019-03-10,2019-03-15,Dinoflagellates,Noctiluca scintillans,Hoi Ha Wan,22.4606888614369,114.327384634971,WGS84
2019S0027,2019-03-11,2019-03-12,Dinoflagellates,Noctiluca scintillans,"Kwun Yam Beach, Cheung Chau",22.2069997996037,114.035213759676,WGS84
2019S0029,2019-03-11,2019-03-13,Dinoflagellates,Noctiluca scintillans,Waters off Tung Chung,22.2890636237721,113.934483758252,WGS84
2019S0028,2019-03-11,2019-03-12,Dinoflagellates,Noctiluca scintillans,"Approach Beach, Tsuen Wan",22.3670326335025,114.086879516015,WGS84
2019S0030,2019-03-12,2019-03-13,Dinoflagellates,Noctiluca scintillans,Rambler Channel near Hoi Hing Road,22.3704900277321,114.104558526468,WGS84
2019S0031,2019-03-19,2019-03-21,Dinoflagellates,Noctiluca scintillans,"Stanley Main Beach, Hong Kong Island",22.2204142039013,114.215296966599,WGS84
2019S0032,2019-03-19,2019-03-22,Dinoflagellates,Noctiluca scintillans,Kau Sai Fish Culture Zone,22.3418529705297,114.318468782468,WGS84
2019S0033,2019-03-27,2019-04-04,Others,Heterosigma akashiwo,Shing Mun River Channel near Banyan Bridge,22.388058059509,114.199589485958,WGS84
2019S0034,2019-03-30,2019-03-31,Others,Mesodinium rubrum,"Anglers' Beach, Tsuen Wan",22.36444231338,114.056460646936,WGS84
2019S0035,2019-03-30,2019-03-31,Others,Mesodinium rubrum,Ma Wan Tung Wan Beach,22.350285927236,114.062265714873,WGS84
2019S0036,2019-03-30,2019-04-04,Others,Heterosigma akashiwo,Tolo Harbour including Yim Tin Tsai and Yim Tin Tsai (East) fish culture zones,22.4459195114777,114.211320805712,WGS84
2019S0037,2019-04-17,2019-04-23,Dinoflagellates,Noctiluca scintillans,"Picnic Bay, Lamma Island",22.2089664492111,114.128693870285,WGS84
2019S0038,2019-04-19,2019-04-23,Dinoflagellates,Noctiluca scintillans,"Silver Mine Bay Beach, Lantau Island",22.271424354512,114.000398946688,WGS84
2019S0039,2019-05-21,2019-05-24,Others,Phaeocystis globosa,"Approach Beach, Tsuen Wan",22.3669154190368,114.086574614059,WGS84
2019S0041,2019-05-21,2019-05-24,Others,Phaeocystis globosa,Ting Kau Beach,22.3686799746365,114.080782176233,WGS84
2019S0040,2019-05-21,2019-05-24,Others,Phaeocystis globosa,"Lido Beach and Casam Beach, Tsuen Wan",22.3675561807582,114.076526480535,WGS84
2019S0042,2019-05-21,2019-05-28,Others,Phaeocystis globosa,Western waters of Hong Kong including Ma Wan F.C.Z.,22.3495822456697,113.993501805464,WGS84
2019S0044,2019-05-30,2019-06-03,Others,Phaeocystis globosa,"Castle Peak Beach, Tuen Mun",22.3793101800638,113.979683729732,WGS84
2019S0043,2019-05-30,2019-06-03,Others,Phaeocystis globosa,"Golden Beach, Tuen Mun",22.3711279163724,113.988491294049,WGS84
2019S0045,2019-05-30,2019-06-03,Others,Phaeocystis globosa,"Cafeteria Old Beach, Tuen Mun",22.3750300357369,113.984312818341,WGS84
2019S0046,2019-05-31,2019-06-03,Others,Phaeocystis globosa,"Cafeteria New Beach, Tuen Mun",22.3731714507677,113.986764857845,WGS84
2019S0047,2019-05-31,2019-06-02,Others,Phaeocystis globosa,"Kadoorie Beach, Tuen Mun",22.3763243345169,113.981572058299,WGS84
2020S0001,2020-04-26,2020-05-05,Dinoflagellates,Noctiluca scintillans,Hoi Ha Wan,22.4623233049247,114.327257023874,WGS84
2020S0002,2020-04-26,2020-05-05,Dinoflagellates,Noctiluca scintillans,Long Harbour including Sham Wan fish culture zone,22.4578345965098,114.348421640222,WGS84
2020S0003,2020-05-02,2020-05-07,Others,Heterosigma akashiwo,West Lamma Channel including Lo Tik Wan and Sok Kwu Wan fish culture zones,22.2245562078529,114.092069019684,WGS84
2020S0004,2020-05-03,2020-05-05,Others,Heterosigma akashiwo,"Golden Beach, Tuen Mun",22.3707190556025,113.98732671568,WGS84
2020S0005,2020-05-04,2020-05-07,Others,Heterosigma akashiwo,Victoria Harbor near Hong Kong China Ferry Terminal,22.2986161981779,114.166359035536,WGS84
2020S0006,2020-05-05,2020-05-07,Others,Heterosigma akashiwo,Victoria Harbour near Hong Kong Convention and Exhibition Centre,22.2826141983991,114.170539280123,WGS84
2020S0007,2020-05-12,2020-05-13,Others,Heterosigma akashiwo,"Silver Mine Bay Beach, Lantau Island",22.2715820247783,114.000827818824,WGS84
2020S0008,2020-06-02,2020-06-09,Dinoflagellates,Scrippsiella trochoidea,Tolo Harbour including Yim Tin Tsai and Yim Tin Tsai (East) fish culture zones,22.4506380184,114.241766841989,WGS84
2020S0009,2020-06-28,2020-07-06,Diatom,Chaetoceros pseudocurvisetus,Southern Waters including Victoria Harbour,22.2539653221079,114.08314568659,WGS84
2020S0009,2020-06-28,2020-07-06,Diatom,Guinardia delicatula,Southern Waters including Victoria Harbour,22.2539653221079,114.08314568659,WGS84
2020S0009,2020-06-28,2020-07-06,Diatom,Pseudo-nitzschia pungens,Southern Waters including Victoria Harbour,22.2539653221079,114.08314568659,WGS84
2020S0010,2020-07-13,2020-07-17,Diatom,Amphora spp.,Victoria Harbour near Kwun Tong Public Pier,22.3086358954551,114.219604992778,WGS84
2020S0011,2020-11-23,2020-11-24,Dinoflagellates,Noctiluca scintillans,"Ting Kau Beach, Tsuen Wan",22.3686157649302,114.079582996994,WGS84
2020S0012,2020-12-10,2020-12-11,Dinoflagellates,Noctiluca scintillans,Hoi Ha Wan,22.464846157298,114.330506236722,WGS84
2020S0013,2020-12-11,2020-12-13,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.323196567326,114.271795198879,WGS84
2020S0014,2020-12-23,2020-12-29,Others,Mesodinium rubrum,Long Harbour,22.4359469609034,114.339216885513,WGS84
2020S0015,2020-12-24,2020-12-28,Others,Mesodinium rubrum,Inner Port Shelter,22.3697960025334,114.282826801821,WGS84
2021S0001,2021-01-13,2021-01-19,Dinoflagellates,Noctiluca scintillans,Three Fathoms Cove including YSA FCZ,22.4326315503246,114.278362504362,WGS84
2021S0001,2021-01-13,2021-01-19,Dinoflagellates,Akashiwo sanguinea,Three Fathoms Cove including YSA FCZ,22.4326315503246,114.278362504362,WGS84
2021S0002,2021-01-18,2021-02-09,Others,Phaeocystis globosa,"Deep Water Bay Beach, Hong Kong Island",22.2439828064242,114.186803280599,WGS84
2021S0003,2021-01-19,2021-01-21,Others,Phaeocystis globosa,"South Bay Beach, Hong Kong Island",22.2249768261157,114.196153016791,WGS84
2021S0004,2021-01-19,2021-01-27,Others,Phaeocystis globosa,"Repulse Bay Beach, Hong Kong Island",22.2370257982504,114.194430210176,WGS84
2021S0005,2021-01-20,2021-02-02,Others,Phaeocystis globosa,"Waters off Wan Poon Path, Junk Bay",22.3079574926966,114.265226370607,WGS84
2021S0007,2021-01-23,2021-02-03,Others,Phaeocystis globosa,Long Harbour,22.4751746819597,114.349136216142,WGS84
2021S0006,2021-01-23,2021-01-29,Dinoflagellates,Noctiluca scintillans,Rambler Channel near Hoi Hing Road,22.3675472168875,114.106518517506,WGS84
2021S0008,2021-01-26,2021-01-28,Dinoflagellates,Noctiluca scintillans,"Lo Tik Wan, Lamma Island",22.2227386307879,114.125737674954,WGS84
2021S0009,2021-01-26,2021-02-05,Dinoflagellates,Noctiluca scintillans,Cheung Chau Tung Wan Beach,22.2094988455321,114.030918113476,WGS84
2021S0010,2021-01-26,2021-01-29,Dinoflagellates,Noctiluca scintillans,Wu Kai Sha,22.4390347210927,114.237152575959,WGS84
2021S0011,2021-01-28,2021-01-29,Dinoflagellates,Akashiwo sanguinea,Shuen Wan Typhoon Shelter,22.4550909412126,114.212037591668,WGS84
2021S0012,2021-01-29,2021-02-03,Others,Phaeocystis globosa,Victoria Harbour,22.2941655058799,114.154244632213,WGS84
2021S0013,2021-01-29,2021-02-03,Dinoflagellates,Noctiluca scintillans,Tuen Mun Ferry Pier,22.3714844667313,113.964826741694,WGS84
